env_id,method,alpha,gamma,lambda_value,epsilon,epsilon_decay,epsilon_min,num_episodes,seed,save_dir,train_returncode,train_stdout,train_stderr,eval_returncode,eval_mean_reward,error
MiniGrid-Empty-8x8-v0,tdlambda,0.001,0.95,0.7,1.0,0.99,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.060, last reward 0.000, epsilon 0.904
Episode 20/100, mean reward 0.188, last reward 0.000, epsilon 0.818
Episode 30/100, mean reward 0.214, last reward 0.000, epsilon 0.740
Episode 40/100, mean reward 0.180, last reward 0.000, epsilon 0.669
Episode 50/100, mean reward 0.495, last reward 0.880, epsilon 0.605
Episode 60/100, mean reward 0.522, last reward 0.000, epsilon 0.547
Episode 70/100, mean reward 0.626, last reward 0.873, epsilon 0.495
Episode 80/100, mean reward 0.595, last reward 0.954, epsilon 0.448
Episode 90/100, mean reward 0.712, last reward 0.452, epsilon 0.405
Episode 100/100, mean reward 0.836, last reward 0.796, epsilon 0.366
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143700-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143700-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143700-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.001,0.95,0.8,1.0,0.995,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.018, last reward 0.000, epsilon 0.951
Episode 20/100, mean reward 0.209, last reward 0.476, epsilon 0.905
Episode 30/100, mean reward 0.000, last reward 0.000, epsilon 0.860
Episode 40/100, mean reward 0.395, last reward 0.592, epsilon 0.818
Episode 50/100, mean reward 0.174, last reward 0.589, epsilon 0.778
Episode 60/100, mean reward 0.473, last reward 0.367, epsilon 0.740
Episode 70/100, mean reward 0.583, last reward 0.687, epsilon 0.704
Episode 80/100, mean reward 0.497, last reward 0.000, epsilon 0.670
Episode 90/100, mean reward 0.682, last reward 0.852, epsilon 0.637
Episode 100/100, mean reward 0.573, last reward 0.694, epsilon 0.606
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143715-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143715-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143715-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.001,0.95,0.8,1.0,0.99,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.054, last reward 0.000, epsilon 0.904
Episode 20/100, mean reward 0.064, last reward 0.000, epsilon 0.818
Episode 30/100, mean reward 0.000, last reward 0.000, epsilon 0.740
Episode 40/100, mean reward 0.000, last reward 0.000, epsilon 0.669
Episode 50/100, mean reward 0.389, last reward 0.733, epsilon 0.605
Episode 60/100, mean reward 0.679, last reward 0.000, epsilon 0.547
Episode 70/100, mean reward 0.606, last reward 0.909, epsilon 0.495
Episode 80/100, mean reward 0.761, last reward 0.814, epsilon 0.448
Episode 90/100, mean reward 0.838, last reward 0.863, epsilon 0.405
Episode 100/100, mean reward 0.818, last reward 0.933, epsilon 0.366
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143730-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143730-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143730-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.001,0.95,0.9,1.0,0.995,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.105, last reward 0.536, epsilon 0.951
Episode 20/100, mean reward 0.091, last reward 0.000, epsilon 0.905
Episode 30/100, mean reward 0.227, last reward 0.000, epsilon 0.860
Episode 40/100, mean reward 0.023, last reward 0.000, epsilon 0.818
Episode 50/100, mean reward 0.419, last reward 0.824, epsilon 0.778
Episode 60/100, mean reward 0.423, last reward 0.413, epsilon 0.740
Episode 70/100, mean reward 0.485, last reward 0.852, epsilon 0.704
Episode 80/100, mean reward 0.611, last reward 0.701, epsilon 0.670
Episode 90/100, mean reward 0.686, last reward 0.926, epsilon 0.637
Episode 100/100, mean reward 0.767, last reward 0.873, epsilon 0.606
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143747-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143747-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143747-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.001,0.95,0.9,1.0,0.99,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.069, last reward 0.508, epsilon 0.904
Episode 20/100, mean reward 0.157, last reward 0.269, epsilon 0.818
Episode 30/100, mean reward 0.343, last reward 0.575, epsilon 0.740
Episode 40/100, mean reward 0.439, last reward 0.539, epsilon 0.669
Episode 50/100, mean reward 0.664, last reward 0.687, epsilon 0.605
Episode 60/100, mean reward 0.622, last reward 0.740, epsilon 0.547
Episode 70/100, mean reward 0.750, last reward 0.828, epsilon 0.495
Episode 80/100, mean reward 0.770, last reward 0.789, epsilon 0.448
Episode 90/100, mean reward 0.844, last reward 0.821, epsilon 0.405
Episode 100/100, mean reward 0.798, last reward 0.293, epsilon 0.366
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143800-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143800-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143800-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.001,0.99,0.7,1.0,0.995,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.7-e1.0-d0.995-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.094, last reward 0.575, epsilon 0.951
Episode 20/100, mean reward 0.156, last reward 0.000, epsilon 0.905
Episode 30/100, mean reward 0.072, last reward 0.234, epsilon 0.860
Episode 40/100, mean reward 0.193, last reward 0.578, epsilon 0.818
Episode 50/100, mean reward 0.285, last reward 0.000, epsilon 0.778
Episode 60/100, mean reward 0.000, last reward 0.000, epsilon 0.740
Episode 70/100, mean reward 0.383, last reward 0.000, epsilon 0.704
Episode 80/100, mean reward 0.461, last reward 0.000, epsilon 0.670
Episode 90/100, mean reward 0.000, last reward 0.000, epsilon 0.637
Episode 100/100, mean reward 0.261, last reward 0.789, epsilon 0.606
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.7-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143818-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.7-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143818-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.7-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143818-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.001,0.99,0.7,1.0,0.99,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.060, last reward 0.000, epsilon 0.904
Episode 20/100, mean reward 0.188, last reward 0.000, epsilon 0.818
Episode 30/100, mean reward 0.064, last reward 0.641, epsilon 0.740
Episode 40/100, mean reward 0.285, last reward 0.364, epsilon 0.669
Episode 50/100, mean reward 0.507, last reward 0.782, epsilon 0.605
Episode 60/100, mean reward 0.518, last reward 0.698, epsilon 0.547
Episode 70/100, mean reward 0.715, last reward 0.673, epsilon 0.495
Episode 80/100, mean reward 0.690, last reward 0.627, epsilon 0.448
Episode 90/100, mean reward 0.757, last reward 0.803, epsilon 0.405
Episode 100/100, mean reward 0.652, last reward 0.494, epsilon 0.366
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143836-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143836-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143836-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.001,0.99,0.8,1.0,0.995,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.059, last reward 0.413, epsilon 0.951
Episode 20/100, mean reward 0.106, last reward 0.536, epsilon 0.905
Episode 30/100, mean reward 0.092, last reward 0.000, epsilon 0.860
Episode 40/100, mean reward 0.314, last reward 0.494, epsilon 0.818
Episode 50/100, mean reward 0.242, last reward 0.000, epsilon 0.778
Episode 60/100, mean reward 0.347, last reward 0.000, epsilon 0.740
Episode 70/100, mean reward 0.571, last reward 0.670, epsilon 0.704
Episode 80/100, mean reward 0.528, last reward 0.332, epsilon 0.670
Episode 90/100, mean reward 0.460, last reward 0.564, epsilon 0.637
Episode 100/100, mean reward 0.551, last reward 0.779, epsilon 0.606
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143852-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143852-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143852-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.001,0.99,0.8,1.0,0.99,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.060, last reward 0.000, epsilon 0.904
Episode 20/100, mean reward 0.140, last reward 0.568, epsilon 0.818
Episode 30/100, mean reward 0.429, last reward 0.754, epsilon 0.740
Episode 40/100, mean reward 0.472, last reward 0.578, epsilon 0.669
Episode 50/100, mean reward 0.415, last reward 0.761, epsilon 0.605
Episode 60/100, mean reward 0.517, last reward 0.662, epsilon 0.547
Episode 70/100, mean reward 0.627, last reward 0.835, epsilon 0.495
Episode 80/100, mean reward 0.649, last reward 0.712, epsilon 0.448
Episode 90/100, mean reward 0.716, last reward 0.722, epsilon 0.405
Episode 100/100, mean reward 0.578, last reward 0.662, epsilon 0.366
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143908-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143908-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143908-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.001,0.99,0.9,1.0,0.995,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.018, last reward 0.000, epsilon 0.951
Episode 20/100, mean reward 0.135, last reward 0.000, epsilon 0.905
Episode 30/100, mean reward 0.022, last reward 0.000, epsilon 0.860
Episode 40/100, mean reward 0.149, last reward 0.000, epsilon 0.818
Episode 50/100, mean reward 0.239, last reward 0.705, epsilon 0.778
Episode 60/100, mean reward 0.210, last reward 0.000, epsilon 0.740
Episode 70/100, mean reward 0.000, last reward 0.000, epsilon 0.704
Episode 80/100, mean reward 0.519, last reward 0.891, epsilon 0.670
Episode 90/100, mean reward 0.356, last reward 0.000, epsilon 0.637
Episode 100/100, mean reward 0.402, last reward 0.575, epsilon 0.606
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143928-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143928-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143928-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.001,0.99,0.9,1.0,0.99,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.060, last reward 0.000, epsilon 0.904
Episode 20/100, mean reward 0.197, last reward 0.473, epsilon 0.818
Episode 30/100, mean reward 0.481, last reward 0.427, epsilon 0.740
Episode 40/100, mean reward 0.422, last reward 0.613, epsilon 0.669
Episode 50/100, mean reward 0.564, last reward 0.511, epsilon 0.605
Episode 60/100, mean reward 0.673, last reward 0.905, epsilon 0.547
Episode 70/100, mean reward 0.761, last reward 0.905, epsilon 0.495
Episode 80/100, mean reward 0.812, last reward 0.926, epsilon 0.448
Episode 90/100, mean reward 0.729, last reward 0.452, epsilon 0.405
Episode 100/100, mean reward 0.877, last reward 0.923, epsilon 0.366
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143940-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143940-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.99-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143940-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
